Date,WASTE_SMC,MSW_REC,DIG_FEED_B,DIG_FEED_B_1,DISPOSAL_A,DISPOSAL_B,BALLOON_A,BALLOON_B,ENGINE_RUNNING_HRS,TOTAL_POWER_GENE,EXPORT_POWER,GAS_CONSUMPTION,SFC,Raw_MSW_TS,Raw_MSW_VS,Raw_MSW_MC,AC_02_TS,AC_02_VS,AC_02_MC,AC_02_Sand,AC_02_CN,Digester_Feed_TS,Digester_Feed_VS,Digester_Feed_MC,Digester_Feed_pH,Digester_Feed_VFA,Digester_Feed_ALK,Digester_Feed_VA,Digester_Feed_EC,Digester_Feed_Temp,Digester_Recycle_TS,Digester_Recycle_VS,Digester_Recycle_MC,Digester_Recycle_pH,Digester_Recycle_VFA,Digester_Recycle_ALK,Digester_Recycle_VA,Digester_Recycle_EC,Digester_Recycle_Temp,Digester_Recycle_TOC,Digester_Disposal_TS,Digester_Disposal_VS,Digester_Disposal_MC,Digester_Disposal_pH,Digester_Disposal_VFA,Digester_Disposal_ALK,Digester_Disposal_VA,Digester_Disposal_EC,Digester_Disposal_Temp,Digester_Disposal_TOC,Biogas_Digester_B_Outlet_Methane_pct,Biogas_Digester_B_Outlet_H2S_ppm,Biogas_Clean_Biogas_Methane_pct,Biogas_Clean_Biogas_H2S_ppm,Biogas_Dosing_pH,Biogas_Scrubber_pH,Dig_press_a,Dig_press_b,Dig_level_a,Dig_level_b
2022-10-09,226.62,226.62,0.0,48.69,0.0,0.0,0.1,0.9,21.3,2902.0,0.0,2417.0,1.2,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,6.1,9.02,16.79
2022-10-10,241.755,241.755,0.0,48.67,0.0,0.0,0.0,0.5,24.0,3734.0,0.0,3110.0,1.2,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,4.3,8.9,16.98
2022-10-11,254.485,254.485,0.0,57.05,0.0,0.0,0.95,0.3,15.0,2263.0,0.0,1741.0,1.29,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,7.83,5.35,92.17,6.88,2020.0,4650.0,0.43,13.7,30.9,8.52,5.02,91.48,7.07,1450.0,4630.0,0.31,14.57,30.9,2.91,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,4.1,8.9,17.2
2022-10-12,236.4,236.4,0.0,55.36,0.0,0.0,0.9,0.35,22.0,3398.0,0.0,2830.0,1.2,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,8.25,4.93,91.75,7.13,1200.0,4480.0,0.27,14.2,30.3,2.86,8.8,5.41,91.2,7.06,1200.0,4750.0,0.25,14.49,30.6,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,1.5,8.91,17.4
2022-10-13,284.11,284.11,0.0,44.21,0.0,80.0,0.0,0.8,23.0,3132.0,0.0,2600.0,1.2,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,2.5,8.8,16.76
2022-10-14,286.11,286.11,0.0,46.98,0.0,70.0,0.0,0.1,24.0,3255.0,0.0,2712.0,1.2,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.52,5.79,91.48,6.99,1820.0,4650.0,0.39,13.91,30.6,7.47,4.55,92.53,7.03,1480.0,4450.0,0.33,14.08,30.5,2.64,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,1.2,8.63,16.48
2022-10-15,285.92,285.92,0.0,46.42,0.0,0.0,0.0,0.4,17.3,2060.0,0.0,1715.0,1.2,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,9.78,6.42,90.22,6.95,1880.0,4340.0,0.43,12.97,30.7,9.03,5.34,90.97,7.1,1530.0,4250.0,0.36,13.65,31.8,3.1,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,4.6,8.79,16.69
2022-10-16,221.445,221.445,0.0,34.2,0.0,0.0,0.0,0.2,22.3,2472.0,0.0,2060.0,1.2,45.57,27.99,54.43,50.32,23.7,49.68,22.58,34.97,7.91,4.8,92.09,7.09,2090.0,4980.0,0.42,14.23,30.8,7.08,4.29,92.92,7.11,1650.0,4730.0,0.35,14.18,31.3,2.49,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,4.3,8.79,16.89
2022-10-17,258.86,258.86,0.0,55.23,0.0,0.0,0.35,0.65,9.45,2254.0,900.0,1876.0,1.2,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,7.6,4.77,92.4,7.05,1580.0,4850.0,0.33,14.94,31.6,6.72,4.07,93.28,7.09,1390.0,4680.0,0.3,14.81,31.0,2.36,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,66.6,300.0,64.2,100.0,14.0,10.0,0.0,2.0,8.43,16.98
2022-10-18,243.925,243.925,0.0,35.64,0.0,0.0,0.0,0.85,11.3,3564.0,2475.0,2376.0,1.5,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,11.75,7.0,88.25,6.68,2100.0,4300.0,0.49,12.61,31.6,10.38,6.37,89.62,6.83,1850.0,4500.0,0.41,12.82,30.8,3.7,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,62.5,300.0,64.8,200.0,14.0,7.0,0.0,7.2,8.33,17.13
2022-10-19,278.53,278.53,0.0,40.32,0.0,0.0,0.9,0.35,7.3,2954.0,2025.0,1846.0,1.6,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,7.25,5.25,92.75,6.62,1820.0,4560.0,0.4,13.86,30.9,8.28,4.93,91.72,6.83,1670.0,4450.0,0.38,14.93,31.1,2.86,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,63.0,500.0,62.8,400.0,14.0,7.0,0.0,4.2,8.3,17.17
2022-10-20,288.57,288.57,0.0,42.65,0.0,0.0,0.0,0.25,12.0,2971.0,1575.0,1900.0,1.5,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,66.9,400.0,64.2,400.0,14.0,7.0,0.0,4.2,8.35,17.06
2022-10-21,300.84,300.84,0.0,45.48,0.0,0.0,0.2,0.85,7.0,1859.0,1125.0,1092.0,1.7,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,4.6,8.32,17.11
2022-10-22,271.12,271.12,0.0,53.1,0.0,0.0,0.0,0.85,10.0,2927.0,1575.0,1830.0,1.6,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,4.7,8.38,16.57
2022-10-23,231.402,231.402,0.0,41.36,0.0,0.0,0.0,0.6,10.0,2268.0,1125.0,1512.0,1.5,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,4.2,8.33,16.54
2022-10-24,274.37,274.37,0.0,48.14,0.0,0.0,0.35,0.15,5.4,1463.0,900.0,775.0,1.5,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,7.71,4.97,92.29,6.6,2690.0,4990.0,0.54,14.14,28.3,5.17,2.83,94.83,6.73,2410.0,4900.0,0.49,14.02,28.9,1.64,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,5.1,8.35,16.49
2022-10-25,303.605,303.605,0.0,18.24,0.0,0.0,0.2,0.3,5.0,1614.0,900.0,1076.0,1.5,57.52,41.6,42.48,54.6,25.46,45.4,22.75,38.42,6.03,3.5,93.97,6.11,4900.0,5490.0,0.89,16.5,30.4,4.97,2.7,95.03,6.13,4700.0,5360.0,0.88,17.6,29.7,1.56,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,6.0,8.31,16.54
2022-10-26,175.345,175.345,0.0,0.0,0.0,0.0,0.0,0.65,3.4,1300.0,900.0,866.0,1.5,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,7.87,5.07,92.13,5.88,5250.0,5690.0,0.92,16.33,29.9,7.06,4.48,92.94,5.94,5010.0,5590.0,0.9,16.86,30.1,2.6,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,300.0,64.9,300.0,14.0,10.0,0.0,6.1,8.33,16.5
2022-10-27,266.37,266.37,0.0,31.42,0.0,0.0,0.0,0.6,6.3,1437.0,900.0,956.0,1.5,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,61.4,300.0,62.2,0.0,14.0,12.0,0.0,4.2,8.35,16.72
2022-10-28,257.13,257.13,0.0,36.83,0.0,0.0,0.0,0.4,8.0,1838.0,675.0,1225.0,1.5,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,62.2,300.0,61.7,0.0,14.0,12.0,0.0,6.3,8.62,16.51
2022-10-29,277.445,277.445,0.0,1.0,0.0,0.0,0.0,0.7,7.0,862.0,450.0,575.0,1.5,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,62.0,8.61,16.56
2022-10-30,241.32,241.32,0.0,2.0,0.0,0.0,0.0,0.4,7.0,1669.0,900.0,1113.0,1.5,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,64.5,0.0,64.9,0.0,14.0,12.0,0.0,6.2,8.48,16.58
2022-10-31,242.185,242.185,0.0,1.5,0.0,0.0,0.0,0.55,7.0,1072.0,675.0,650.0,1.6,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,21.19,7.99,78.81,7.16,1894.0,5424.0,0.34,13.8,26.5,2.36,66.1,100.0,64.9,0.0,14.0,12.0,0.0,6.1,8.6,16.54
2022-11-01,235.625,235.625,0.0,7.0,0.0,0.0,0.0,0.5,6.0,1215.0,450.0,810.0,1.5,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,68.1,200.0,68.0,100.0,14.0,10.0,0.0,4.5,8.3,15.79
2022-11-02,250.48,250.48,0.0,0.0,0.0,0.0,0.0,0.55,4.0,867.0,450.0,550.0,1.5,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.23,1820.0,4550.0,0.4,16.06,30.3,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,66.1,0.0,66.9,100.0,14.0,10.0,0.0,4.3,8.62,15.87
2022-11-03,186.12,186.12,0.0,0.0,0.0,0.0,0.0,0.6,2.45,719.0,450.0,480.0,1.5,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,67.4,100.0,68.3,0.0,14.0,12.0,0.0,6.5,8.01,15.69
2022-11-04,226.695,226.695,0.0,8.0,0.0,0.0,0.0,0.35,4.5,1430.0,900.0,954.0,1.5,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,7.89,4.81,92.11,6.05,4770.0,5580.0,0.85,15.44,30.0,7.74,4.95,92.26,6.14,3690.0,4870.0,0.75,16.02,29.8,2.87,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,6.2,8.21,15.74
2022-11-05,187.875,187.875,0.0,15.7,0.0,0.0,0.0,0.35,3.0,741.0,450.0,494.0,1.5,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,6.4,8.16,15.97
2022-11-06,186.4,186.4,0.0,32.32,0.0,0.0,0.0,0.25,4.0,1352.0,900.0,901.0,1.5,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,6.7,8.17,15.88
2022-11-07,172.465,172.465,0.0,18.24,0.0,0.0,0.0,0.2,4.45,1120.0,675.0,745.0,1.5,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,6.4,8.25,15.64
2022-11-08,244.53,244.53,0.0,0.0,0.0,80.0,0.0,0.1,3.3,958.0,675.0,638.0,1.5,69.44,51.01,30.56,52.41,28.29,47.59,15.34,13.97,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,4.5,8.17,15.07
2022-11-09,229.9,229.9,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,6.5,8.17,15.11
2022-11-10,233.635,233.635,0.0,0.0,0.0,116.0,0.0,0.25,3.3,1232.0,900.0,822.0,1.5,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,6.5,8.11,14.58
2022-11-11,210.63,210.63,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,6.4,9.56,14.54
2022-11-12,237.425,237.425,0.0,0.0,0.0,0.0,0.0,0.35,3.0,834.0,450.0,556.0,1.5,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,6.4,8.47,14.58
2022-11-13,191.985,191.985,0.0,6.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,56.5,0.0,59.7,0.0,14.0,10.0,0.0,6.4,8.4,14.96
2022-11-14,231.205,231.205,0.0,8.2,0.0,0.0,0.3,0.35,3.3,557.0,225.0,513.0,1.5,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,2.75,1.64,97.25,6.95,1450.0,3710.0,0.39,13.61,28.6,1.67,0.91,98.33,7.02,1390.0,3620.0,0.38,13.34,29.1,0.53,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,62.5,100.0,61.3,0.0,14.0,9.0,0.0,4.5,8.51,15.03
2022-11-15,231.425,231.425,0.0,7.5,0.0,0.0,0.55,0.15,1.3,280.0,225.0,185.0,1.5,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.16,4.49,91.84,6.74,1510.0,3190.0,0.47,11.5,28.0,6.85,3.74,93.15,6.8,1370.0,3110.0,0.44,11.1,28.1,2.17,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,6.7,8.41,15.08
2022-11-16,218.115,218.115,0.0,7.5,0.0,0.0,0.45,0.3,0.0,0.0,0.0,0.0,0.0,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.7,1560.0,3230.0,0.48,12.56,28.3,7.625,3.9,92.36500000000001,6.9,1660.0,3510.0,0.47,13.52,28.0,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,6.1,8.41,15.57
2022-11-17,193.36,193.36,0.0,13.68,0.0,0.0,0.1,0.85,3.3,461.0,0.0,306.0,1.5,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,61.5,100.0,62.1,0.0,14.0,8.0,0.0,6.2,8.24,15.61
2022-11-18,210.105,210.105,0.0,7.58,0.0,0.0,0.0,0.35,6.3,1672.0,900.0,1100.0,1.5,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,6.2,8.28,15.79
2022-11-19,212.205,212.205,0.0,11.2,0.0,0.0,0.1,0.85,0.0,0.0,0.0,0.0,0.0,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,5.73,4.52,94.27,7.03,1110.0,3540.0,0.31,11.53,29.8,2.62,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,6.1,8.4,15.79
2022-11-20,183.2,183.2,0.0,11.0,0.0,0.0,0.0,0.8,4.0,1183.0,675.0,788.0,1.5,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,7.2,2.66,92.8,6.97,1640.0,3960.0,0.41,12.7,28.7,10.08,3.71,89.92,7.18,1100.0,3610.0,0.3,11.9,27.4,2.15,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,6.5,8.29,15.85
2022-11-21,208.405,208.405,0.0,9.5,0.0,0.0,0.0,0.4,7.0,1510.0,1125.0,944.0,1.6,64.45,47.34,35.55,55.9,20.88,44.1,14.31,18.91,8.84,4.63,91.16,7.01,2150.0,5230.0,0.41,12.08,28.5,8.57,4.5,91.43,7.02,1860.0,4650.0,0.4,11.93,28.7,2.61,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,68.8,300.0,68.8,300.0,14.0,9.0,0.0,6.7,8.31,15.77
2022-11-22,207.655,207.655,0.0,13.2,0.0,0.0,0.0,0.4,7.0,1031.0,675.0,644.0,1.6,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,7.92,4.17,92.08,6.77,2150.0,3820.0,0.56,11.16,28.9,7.14,3.57,92.86,7.0,1790.0,4000.0,0.45,12.27,28.7,2.07,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,6.6,8.33,15.9
2022-11-23,192.72,192.72,0.0,21.2,0.0,0.0,0.0,0.25,7.0,1609.0,1125.0,840.0,1.9,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,6.24,3.23,93.76,6.86,1740.0,3880.0,0.44,13.56,29.8,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,5.7,8.32,15.94
2022-11-24,210.65,210.65,0.0,13.17,0.0,0.0,0.0,0.3,2.15,1433.0,1125.0,723.0,1.98,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,6.5,8.11,16.14
2022-11-25,209.94,209.94,0.0,8.1,0.0,0.0,0.0,0.45,3.45,1690.0,1350.0,976.0,1.73,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.39,4.76,91.61,6.79,2240.0,4730.0,0.47,13.05,28.9,8.62,4.67,91.38,6.85,2260.0,4870.0,0.46,12.2,29.2,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,66.4,300.0,66.6,300.0,14.0,9.0,0.0,6.7,8.32,16.21
2022-11-26,211.495,211.495,0.0,14.94,0.0,0.0,0.0,0.55,4.0,1293.0,675.0,760.0,1.7,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,8.5,4.61,91.5,6.8,2120.0,3650.0,0.58,12.58,28.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,6.4,8.31,16.24
2022-11-27,174.355,174.355,0.0,15.48,0.0,0.0,0.1,0.5,2.3,1310.0,1125.0,680.0,1.92,59.91,42.64,40.09,69.33,35.15,30.67,21.96,15.24,7.8,3.8,92.2,6.78,2240.0,4100.0,0.55,11.84,28.3,7.9,3.37,92.1,6.83,1950.0,3810.0,0.51,13.42,28.3,1.95,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,6.2,8.04,16.08
